AGYSUB,SEP,EFDATE,AGELVL,EDLVL,GSEGRD,LOSLVL,LOC,OCC,PATCO,PPGRD,SALLVL,STEMOCC,TOA,WORKSCH,WORKSTAT,COUNT,SALARY,LOS
DLLS,SG,201910,H,13,07,H,29,0119,3,GS-07,E,XXXX,10,P,2,1,053904,28.4
DLLS,SC,202111,F,17,13,E,06,0110,1,GS-13,K,0110,10,F,1,1,119254,13.9
DLLS,SK,202105,J,13,13,J,48,0110,1,GS-13,L,0110,10,F,1,1,129116,40.8
DLLS,SD,202112,K,13,14,J,06,0110,1,GS-14,Q,0110,10,F,1,1,172500,42.1
DLLS,SA,202205,G,13,13,G,11,0110,1,GS-13,M,0110,10,F,1,1,135308,21.9
DLLS,SD,202112,I,13,12,G,48,0110,1,GS-12,J,0110,10,F,1,1,105799,24.8
DLLS,SD,202012,I,13,12,I,11,0110,1,GS-12,K,0110,10,F,1,1,112240,34.4
DLLS,SD,202209,K,17,13,J,51,0110,1,GS-13,M,0110,10,F,1,1,138868,37.1
DLLS,SA,201910,G,04,05,F,48,0119,3,GS-05,E,XXXX,10,P,2,1,050567,17.0
DLLS,SD,202212,J,17,14,H,37,0110,1,GS-14,N,0110,10,F,1,1,144976,29.4
DLLS,SD,202212,J,13,13,J,24,0110,1,GS-13,L,0110,10,F,1,1,128187,41.6
DLLS,SK,202105,I,17,12,H,11,0110,1,GS-12,K,0110,10,F,1,1,113362,26.8
DLLS,SD,202212,K,09,07,G,42,0119,3,GS-07,F,XXXX,10,P,2,1,060010,21.7
DLLS,SD,202211,J,13,14,J,24,0110,1,GS-14,P,0110,10,F,1,1,164102,36.4
DLLS,SA,202112,J,13,13,I,11,0110,1,GS-13,M,0110,10,F,1,1,134798,34.3
DLLS,SD,202202,J,13,13,J,11,0110,1,GS-13,M,0110,10,F,1,1,138868,38.5
DLLS,SD,202010,K,17,12,E,11,0110,1,GS-12,J,0110,10,F,1,1,103605,13.8
DLLS,SD,202304,K,13,14,I,**,0110,1,GS-14,Q,0110,10,F,1,1,172075,34.8
DLLS,SD,202308,I,13,12,I,06,0110,1,GS-12,L,0110,10,F,1,1,124677,32.3
DLLS,SD,202109,J,13,13,J,37,0110,1,GS-13,L,0110,10,F,1,1,121326,37.2
DLLS,SD,202305,J,17,13,J,17,0110,1,GS-13,N,0110,10,F,1,1,142650,36.2
DLLS,SD,202212,K,13,12,F,24,0110,1,GS-12,K,0110,10,F,1,1,110798,16.7
DLLS,SD,202001,I,13,12,F,06,0110,1,GS-12,I,0110,10,F,1,1,096375,16.8
DLLS,SD,202009,I,13,12,J,36,0110,1,GS-12,K,0110,10,F,1,1,115251,35.2
DLLS,SC,202201,I,17,12,G,11,0110,1,GS-12,K,0110,10,F,1,1,116788,24.8
DLLS,SD,202112,J,17,13,J,29,0110,1,GS-13,L,0110,10,F,1,1,121006,36.3
DLLS,SD,202003,J,17,14,I,11,0110,1,GS-14,O,0110,10,F,1,1,157709,32.8
DLLS,SC,202111,F,13,12,F,11,0110,1,GS-12,J,0110,10,F,1,1,104641,18.4
DLLS,SD,202308,K,21,07,G,36,0119,3,GS-07,G,XXXX,10,P,2,1,070948,21.2
DLLS,SD,202212,J,13,15,J,11,0110,1,GS-15,Q,0110,10,F,1,1,176300,38.3
DLLS,SD,201912,I,13,07,G,06,0119,3,GS-07,F,XXXX,10,P,2,1,066335,23.7
DLLS,SD,202112,I,13,12,I,13,0110,1,GS-12,J,0110,10,F,1,1,106134,30.7
DLLS,SD,202112,J,13,14,I,48,0110,1,GS-14,N,0110,10,F,1,1,144748,34.8
DLLS,SD,202101,J,13,12,H,06,0110,1,GS-12,K,0110,10,F,1,1,115039,28.6
DLLS,SD,202001,K,17,14,J,11,0110,1,GS-14,O,0110,10,F,1,1,152352,42.0
DLLS,SC,202006,E,04,14,E,11,0110,1,GS-14,M,0110,10,F,1,1,133447,14.3
DLLS,SD,202303,K,13,12,G,55,0110,1,GS-12,J,0110,10,F,1,1,109638,24.0
DLLS,SD,202012,J,13,13,J,42,0110,1,GS-13,L,0110,10,F,1,1,128924,39.2
DLLS,SC,202003,E,13,07,E,06,0119,3,GS-07,E,XXXX,10,P,2,1,059265,12.9
DLLS,SD,202012,J,04,07,G,48,0119,3,GS-07,E,XXXX,10,P,2,1,056619,22.7
DLLS,SC,202105,E,13,05,F,39,0119,3,GS-05,D,XXXX,10,P,2,1,047456,15.6
DLLS,SD,202112,J,13,07,H,45,0119,3,GS-07,E,XXXX,10,P,2,1,053877,25.6
DLLS,SA,202201,E,17,07,F,04,0119,3,GS-07,E,XXXX,10,P,2,1,056790,15.4
DLLS,SD,202308,K,17,12,J,06,0110,1,GS-12,L,0110,10,F,1,1,124677,38.1
DLLS,SD,202103,K,17,,F,06,0110,1,ES-**,S,0110,50,F,1,1,199300,16.7
DLLS,SD,202002,J,17,12,J,06,0110,1,GS-12,L,0110,10,F,1,1,121668,36.1
DLLS,SA,202208,F,21,13,E,26,0110,1,GS-13,L,0110,10,F,1,1,121149,13.8
DLLS,SD,202012,J,13,12,I,06,0110,1,GS-12,J,0110,10,F,1,1,105138,31.2
DLLS,SD,202302,I,13,13,I,11,0110,1,GS-13,N,0110,10,F,1,1,145617,34.0
DLLS,SD,202212,I,13,13,I,06,0110,1,GS-13,O,0110,10,F,1,1,150703,30.8
DLLS,SC,202002,F,13,12,G,39,0110,1,GS-12,J,0110,10,F,1,1,101039,20.3
DLLS,SC,202104,F,13,12,F,48,0110,1,GS-12,J,0110,10,F,1,1,106919,15.2
DLLS,SC,202009,J,04,06,D,42,0119,3,GS-06,D,XXXX,10,P,2,1,046539,08.2
DLLS,SD,202008,J,21,13,G,11,0110,1,GS-13,M,0110,10,F,1,1,133465,24.0
DLLS,SD,202101,J,13,12,J,37,0110,1,GS-12,J,0110,10,F,1,1,103647,40.9
DLLS,SD,202008,I,21,13,G,11,0110,1,GS-13,M,0110,10,F,1,1,133465,23.1
DLLS,SD,202112,I,13,14,I,11,0110,1,GS-14,O,0110,10,F,1,1,151118,30.5
DLLS,SD,202112,J,17,12,E,13,0110,1,GS-12,I,0110,10,F,1,1,097969,14.2
DLLS,SD,202007,J,14,13,I,11,0110,1,GS-13,M,0110,10,F,1,1,133465,30.3
DLLS,SC,202010,E,13,13,E,11,0110,1,GS-13,L,0110,10,F,1,1,123198,14.1
DLLS,SD,202001,J,13,14,J,25,0110,1,GS-14,O,0110,10,F,1,1,151115,41.2
DLLS,SD,202212,K,04,07,J,24,0119,3,GS-07,F,XXXX,10,F,1,1,065831,39.8
DLLS,SD,202210,K,04,07,J,11,0119,3,GS-07,F,XXXX,10,F,1,1,065831,44.8
DLLS,SD,202003,K,04,06,G,36,0119,3,GS-06,E,XXXX,10,P,2,1,056967,20.2
DLLS,SD,202207,K,21,13,H,24,0110,1,GS-13,M,0110,10,F,1,1,138868,26.9
DLLS,SD,202209,J,17,12,E,48,0110,1,GS-12,K,0110,10,F,1,1,115895,14.8
DLLS,SD,202104,K,13,13,G,11,0110,1,GS-13,M,0110,10,F,1,1,131341,24.6
DLLS,SD,202206,K,13,12,J,17,0110,1,GS-12,K,0110,10,F,1,1,111760,38.6
DLLS,SD,202006,J,17,12,H,11,0110,1,GS-12,J,0110,10,F,1,1,109362,26.0
DLLS,SD,202109,K,13,14,J,11,0110,1,GS-14,O,0110,10,F,1,1,155202,40.8
DLLS,SD,202010,I,13,07,E,45,0119,3,GS-07,D,XXXX,10,P,2,1,049016,13.3
DLLS,SC,202009,E,13,13,E,25,0110,1,GS-13,L,0110,10,F,1,1,121904,14.1
DLLS,SD,202002,J,13,13,I,11,0110,1,GS-13,M,0110,10,F,1,1,133465,34.7
DLLS,SC,202008,G,13,05,A,37,0119,3,GS-05,D,XXXX,15,P,2,1,045977,00.4
DLLS,SA,202001,D,13,12,E,11,0110,1,GS-12,I,0110,10,F,1,1,097300,10.2
DLLS,SC,202207,H,04,05,E,36,0119,3,GS-05,D,XXXX,10,P,2,1,048804,13.3
DLLS,SC,202306,I,13,05,D,13,0119,3,GS-05,E,XXXX,10,P,2,1,051752,09.9
DLLS,SD,202006,I,17,15,I,11,0110,1,GS-15,Q,0110,10,F,1,1,170800,31.6
DLLS,SK,202112,F,13,12,E,11,0110,1,GS-12,J,0110,10,F,1,1,101734,12.8
DLLS,SD,201911,K,13,07,E,01,0119,3,GS-07,D,XXXX,10,P,2,1,049063,10.8
DLLS,SC,202111,H,13,06,F,06,0119,3,GS-06,F,XXXX,10,P,2,1,062337,17.0
DLLS,SA,202304,G,21,13,F,06,0110,1,GS-13,M,0110,10,F,1,1,133050,15.0
DLLS,SC,202203,E,17,12,E,06,0110,1,GS-12,K,0110,10,F,1,1,110491,12.9
DLLS,SD,202105,J,17,12,F,17,0110,1,GS-12,J,0110,10,F,1,1,103125,16.8
DLLS,SC,202106,E,13,05,D,11,0119,3,GS-05,C,XXXX,10,P,2,1,039684,09.0
DLLS,SC,202101,D,13,12,E,11,0110,1,GS-12,J,0110,10,F,1,1,100727,11.4
DLLS,SC,202204,E,13,13,E,36,0110,1,GS-13,K,0110,10,F,1,1,117002,12.8
DLLS,SA,202210,I,10,07,E,24,0119,3,GS-07,F,XXXX,10,P,2,1,064143,12.4
DLLS,SC,202109,H,04,05,C,37,0119,3,GS-05,C,XXXX,10,P,2,1,037616,03.3
DLLS,SA,202303,H,07,07,E,48,0119,3,GS-07,F,XXXX,10,P,2,1,061084,14.3
DLLS,SC,202303,E,13,12,D,37,0110,1,GS-12,I,0110,10,F,1,1,095591,09.2
DLLS,SC,202212,I,04,06,B,40,0119,3,GS-06,D,XXXX,15,P,2,1,040262,02.7
DLLS,SA,202003,D,13,14,E,11,0110,1,GS-14,M,0110,10,F,1,1,133447,10.5
DLLS,SD,201911,J,04,12,E,12,0110,1,GS-12,H,0110,10,F,1,1,087030,10.3
DLLS,SD,202111,K,17,07,E,26,0119,3,GS-07,D,XXXX,10,P,2,1,048052,14.8
DLLS,SC,202211,G,04,05,A,48,0119,3,GS-05,D,XXXX,15,P,2,1,043027,00.2
DLLS,SD,202211,I,13,07,E,46,0119,3,GS-07,E,XXXX,10,P,2,1,053686,13.3
DLLS,SC,202112,J,04,05,A,53,0119,3,GS-05,E,XXXX,15,P,2,1,050224,00.2
DLLS,SA,202211,F,13,13,E,13,0110,1,GS-13,J,0110,10,F,1,1,109554,13.1
DLLS,SD,202301,K,09,07,E,12,0119,3,GS-07,E,XXXX,10,P,2,1,056034,13.3
DLLS,SD,202002,K,13,12,E,06,0110,1,GS-12,I,0110,10,F,1,1,099296,10.3
DLLS,SC,202303,F,17,12,E,**,0110,1,GS-12,K,0110,10,F,1,1,113039,13.3
DLLS,SC,202007,E,13,11,E,48,0110,1,GS-11,G,0110,10,F,1,1,076051,10.6
DLLS,SC,202104,J,17,09,E,41,0110,1,GS-09,E,0110,10,F,1,1,057023,10.2
DLLS,SC,202010,G,07,07,E,45,0119,3,GS-07,E,XXXX,10,P,2,1,050457,10.8
DLLS,SA,202003,D,13,12,E,11,0110,1,GS-12,J,0110,10,F,1,1,100727,10.2
DLLS,SA,202305,K,09,07,E,48,0119,3,GS-07,F,XXXX,10,P,2,1,060781,13.3
